##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	1_2015-04-01_vendors-sort-downsample.bam
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	10074315
Sequences flagged as poor quality	0
Sequence length	23-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1111	74-75	-0.06675165656604065
1111	76-77	-0.08518691869178951
1111	78-79	-0.03355995610837681
1111	80-81	0.008007613275829328
1111	82-83	-0.0460986318122778
1111	84-85	-0.035988084815443244
1111	86-87	-0.02717753140707657
1111	88-89	-0.022586443168755466
1111	90-91	-0.008290990209580684
1111	92-93	-0.010825458787557807
1111	94-95	-0.018961473399521367
1111	96-97	-0.010623802136514371
1111	98-99	-0.039096457127236306
1111	100-101	-0.02181055041551616
1112	1	-0.20268048013234363
1112	2	-0.21089814096449544
1112	3	-0.19644163664751346
1112	4	-0.13293339195934806
1112	5	-0.13154774054661544
1112	6	-0.14918592923988427
1112	7	-0.1605348140210694
1112	8	-0.17027644792091934
1112	9	-0.20816474951443809
1112	10-11	-0.21625919691217632
1112	12-13	-0.20336795008994812
1112	14-15	-0.3007227308645497
1112	16-17	-0.3241050928616218
1112	18-19	-0.31399909227765477
1112	20-21	-0.29523634325389025
1112	22-23	-0.2801677022078479
1112	24-25	-0.3041991130366313
1112	26-27	-0.30598395071828577
1112	28-29	-0.27126191333458394
1112	30-31	-0.29436870700733664
1112	32-33	-0.28438616377036396
1112	34-35	-0.3248036834741157
1112	36-37	-0.3181423796665186
1112	38-39	-0.3182204116916978
1112	40-41	-0.32485202141204894
1112	42-43	-0.3346109984812031
1112	44-45	-0.34665507791465444
1112	46-47	-0.3034902378552715
1112	48-49	-0.33569207456634587
1112	50-51	-0.37677440527522066
1112	52-53	-0.38428772399987565
1112	54-55	-0.35330851815044895
1112	56-57	-0.3525203921310265
1112	58-59	-0.3564717514465414
1112	60-61	-0.3333232893126947
1112	62-63	-0.35361795400684315
1112	64-65	-0.37387016807782913
1112	66-67	-0.334464249032159
1112	68-69	-0.38572090610168175
1112	70-71	-0.3447749908899027
1112	72-73	-0.30853700032007225
1112	74-75	-0.327618730662401
1112	76-77	-0.34310908298675713
1112	78-79	-0.3743672581538604
1112	80-81	-0.3369850403629684
1112	82-83	-0.3205014994601143
1112	84-85	-0.3494899808592393
1112	86-87	-0.32173711290901963
1112	88-89	-0.3379478803695619
1112	90-91	-0.32198951209969096
1112	92-93	-0.33333177728081864
1112	94-95	-0.3728889084755025
1112	96-97	-0.35566903849791487
1112	98-99	-0.3971537416518558
1112	100-101	-0.3799499940500084
1113	1	-0.21001041854302116
1113	2	-0.22346902476667907
1113	3	-0.20374402082801168
1113	4	-0.13296165055816545
1113	5	-0.09922408275626537
1113	6	-0.1607953230220005
1113	7	-0.1260666891503277
1113	8	-0.13254302099376503
1113	9	-0.17443517192833724
1113	10-11	-0.17199337979458562
1113	12-13	-0.19153080038672954
1113	14-15	-0.25824646121157
1113	16-17	-0.2980295705907281
1113	18-19	-0.27915274325172845
1113	20-21	-0.2780641897903422
1113	22-23	-0.2915955718073491
1113	24-25	-0.30201454054780896
1113	26-27	-0.3331187075739166
1113	28-29	-0.34157506791525805
1113	30-31	-0.3541976953375183
1113	32-33	-0.3379357964916352
1113	34-35	-0.32702516982234897
1113	36-37	-0.3265263999865766
1113	38-39	-0.3563683486643896
1113	40-41	-0.2978445918375172
1113	42-43	-0.29160490469724465
1113	44-45	-0.32639052490872444
1113	46-47	-0.344083823765736
1113	48-49	-0.30997300546687967
1113	50-51	-0.30740060824408033
1113	52-53	-0.2613760003156571
1113	54-55	-0.3060205647314902
1113	56-57	-0.30182474944531634
1113	58-59	-0.29830017484874105
1113	60-61	-0.31168842946343034
1113	62-63	-0.3103319443947612
1113	64-65	-0.30696878075222855
1113	66-67	-0.30185226165723833
1113	68-69	-0.2857925897250766
1113	70-71	-0.2585193007010176
1113	72-73	-0.2070647850852083
1113	74-75	-0.2546816264741736
1113	76-77	-0.23505911088560083
1113	78-79	-0.21754385949201804
1113	80-81	-0.22482567958412147
1113	82-83	-0.2121678254669277
1113	84-85	-0.2321074430042671
1113	86-87	-0.2657569218387863
1113	88-89	-0.24886038309480085
1113	90-91	-0.22184820068079603
1113	92-93	-0.22139854906172474
1113	94-95	-0.2648720490542118
1113	96-97	-0.2586475858162416
1113	98-99	-0.2634172696255277
1113	100-101	-0.27815741492144497
1114	1	-0.3874714454222783
1114	2	-0.38665801164520275
1114	3	-0.35943695523306474
1114	4	-0.25387003109604933
1114	5	-0.21769246748926463
1114	6	-0.26056292911129475
1114	7	-0.22652968643600246
1114	8	-0.24819307480215969
1114	9	-0.30216030475980205
1114	10-11	-0.3290776000398452
1114	12-13	-0.34164882648082084
1114	14-15	-0.45382462317625993
1114	16-17	-0.506610489883947
1114	18-19	-0.529596923827512
1114	20-21	-0.4865918868079717
1114	22-23	-0.5390853040692392
1114	24-25	-0.5320382593237838
1114	26-27	-0.4724983059831942
1114	28-29	-0.5347293894298915
1114	30-31	-0.5504190249986038
1114	32-33	-0.5751395807180018
1114	34-35	-0.6561185876682174
1114	36-37	-0.5878195199272511
1114	38-39	-0.6021375548345418
1114	40-41	-0.6064500064741836
1114	42-43	-0.63859214223816
1114	44-45	-0.6505618361153509
1114	46-47	-0.6461054785994875
1114	48-49	-0.6463476682160589
1114	50-51	-0.6499382633072415
1114	52-53	-0.6612390150414527
1114	54-55	-0.6978091231163219
1114	56-57	-0.6693821015132073
1114	58-59	-0.7154440493878482
1114	60-61	-0.6772272613834147
1114	62-63	-0.6739159060652185
1114	64-65	-0.7304089329096684
1114	66-67	-0.7552851013539694
1114	68-69	-0.7112540711091526
1114	70-71	-0.7043942120904347
1114	72-73	-0.6797650762364071
1114	74-75	-0.6850766637151438
1114	76-77	-0.7457784746427905
1114	78-79	-0.6967554965422167
1114	80-81	-0.6970064939706404
1114	82-83	-0.748907117464988
1114	84-85	-0.7364096320109326
1114	86-87	-0.7391488843661449
1114	88-89	-0.7048709021941235
1114	90-91	-0.7011588871407994
1114	92-93	-0.7443805600153297
1114	94-95	-0.788464931275179
1114	96-97	-0.815618344915336
1114	98-99	-0.8715260538033718
1114	100-101	-0.8760923382055807
1115	1	-0.3153674955542769
1115	2	-0.3458386430157958
1115	3	-0.3267775718922792
1115	4	-0.17635406476291138
1115	5	-0.18870630163224433
1115	6	-0.227067300739769
1115	7	-0.1908427570919855
1115	8	-0.19237991399352694
1115	9	-0.24062896472760542
1115	10-11	-0.20925262458301574
1115	12-13	-0.2826397453505223
1115	14-15	-0.37821104558989305
1115	16-17	-0.38294755815569914
1115	18-19	-0.39604422674214845
1115	20-21	-0.36640855927183225
1115	22-23	-0.3865893547374952
1115	24-25	-0.3887226483315587
1115	26-27	-0.39686688511453383
1115	28-29	-0.4113616500332
1115	30-31	-0.3930608018424948
1115	32-33	-0.40347471640751564
1115	34-35	-0.4000728430126017
1115	36-37	-0.391780299553119
1115	38-39	-0.4155553812751691
1115	40-41	-0.41325033260390853
1115	42-43	-0.415100189473641
1115	44-45	-0.3958394047826701
1115	46-47	-0.43126657432070914
1115	48-49	-0.4422821114534301
1115	50-51	-0.41957056706534246
1115	52-53	-0.42246120473024007
1115	54-55	-0.39964841068539414
1115	56-57	-0.38579730324815387
1115	58-59	-0.40485805347215376
1115	60-61	-0.43362471160371996
1115	62-63	-0.4150905474838993
1115	64-65	-0.43245020251369226
1115	66-67	-0.4200828797415639
1115	68-69	-0.40501971441673135
1115	70-71	-0.41423834352723077
1115	72-73	-0.4165809849678297
1115	74-75	-0.38422901966956147
1115	76-77	-0.3631770983259557
1115	78-79	-0.37390134812408604
1115	80-81	-0.3940289473547338
1115	82-83	-0.3827570105305256
1115	84-85	-0.40082558534444956
1115	86-87	-0.38069692032415503
1115	88-89	-0.37166156491381486
1115	90-91	-0.3878272603134789
1115	92-93	-0.42888017412238355
1115	94-95	-0.4320850212429903
1115	96-97	-0.46723968042726227
1115	98-99	-0.5068135038291572
1115	100-101	-0.47883862031603996
1116	1	-0.4085044570765959
1116	2	-0.43641257628394214
1116	3	-0.3841115993464115
1116	4	-0.2811913326337958
1116	5	-0.25082175909070514
1116	6	-0.29546659114397045
1116	7	-0.3032922423288369
1116	8	-0.2975318199505921
1116	9	-0.3610192197182087
1116	10-11	-0.36573141003854914
1116	12-13	-0.3866736258816701
1116	14-15	-0.5574980233878293
1116	16-17	-0.5457262477779992
1116	18-19	-0.5543404064389037
1116	20-21	-0.5909356102491543
1116	22-23	-0.6213506814422445
1116	24-25	-0.6903843917403947
1116	26-27	-0.6936120045473047
1116	28-29	-0.6377698329442296
1116	30-31	-0.6711406585471735
1116	32-33	-0.6583699964071883
1116	34-35	-0.6340724325839062
1116	36-37	-0.6905438171637996
1116	38-39	-0.6917370028893686
1116	40-41	-0.6595584007696544
1116	42-43	-0.6776310746009955
1116	44-45	-0.6785970676670132
1116	46-47	-0.7455865205048937
1116	48-49	-0.6891590501856442
1116	50-51	-0.6086843393250447
1116	52-53	-0.7168678924722443
1116	54-55	-0.7098577463706945
1116	56-57	-0.7851348303430399
1116	58-59	-0.7506644736202119
1116	60-61	-0.7475761644043715
1116	62-63	-0.6803416937895435
1116	64-65	-0.7146734452832249
1116	66-67	-0.6943737212084713
1116	68-69	-0.7786555677418647
1116	70-71	-0.7998413774725606
1116	72-73	-0.812228341074686
1116	74-75	-0.8457685136143382
1116	76-77	-0.8275893048880505
1116	78-79	-0.8167735804060925
1116	80-81	-0.8421609071442759
1116	82-83	-0.7979744138078644
1116	84-85	-0.8048703666335513
1116	86-87	-0.7961306045069279
1116	88-89	-0.8139715899023301
1116	90-91	-0.8673435550022717
1116	92-93	-0.8806257168127019
1116	94-95	-0.8977762301307806
1116	96-97	-0.9090490502489175
1116	98-99	-0.9984085832751575
1116	100-101	-1.0302915583730154
1201	1	0.22981152362256552
1201	2	0.19543850317768374
1201	3	0.16889066749281767
1201	4	0.12572727806054473
1201	5	0.11441407172139861
1201	6	0.1306509435479697
1201	7	0.11645010552996382
1201	8	0.1116211769051958
1201	9	0.1423514051789354
1201	10-11	0.18559388149014922
1201	12-13	0.1857609053219278
1201	14-15	0.25797497267594593
1201	16-17	0.2744329453747625
1201	18-19	0.25465027616466784
1201	20-21	0.2615409044765755
1201	22-23	0.30686926305488527
1201	24-25	0.3148631836988045
1201	26-27	0.30214120823993085
1201	28-29	0.3033281582689966
1201	30-31	0.29309222557112946
1201	32-33	0.2866182714130048
1201	34-35	0.30428109030633266
1201	36-37	0.3107910796787223
1201	38-39	0.32484927197340596
1201	40-41	0.32330814567954747
1201	42-43	0.3484387867567662
1201	44-45	0.34011157346941445
1201	46-47	0.3537303770078424
1201	48-49	0.35528671006559165
1201	50-51	0.39370636502626866
1201	52-53	0.37844116575513453
1201	54-55	0.3716019640360102
1201	56-57	0.3613067677543782
1201	58-59	0.36905225962816957
1201	60-61	0.39618363882176055
1201	62-63	0.39328598037604934
1201	64-65	0.37930926248304786
1201	66-67	0.3877540880147947
1201	68-69	0.3557085063928014
1201	70-71	0.3629298249787496
1201	72-73	0.3860947236668153
1201	74-75	0.3982120977811334
1201	76-77	0.3878625351522018
1201	78-79	0.35160692411755434
1201	80-81	0.3627406694613029
1201	82-83	0.3766803767049751
1201	84-85	0.37255066708436857
1201	86-87	0.3428622102023411
1201	88-89	0.3755104886851157
1201	90-91	0.3942592595079404
1201	92-93	0.3871401629238207
1201	94-95	0.3859578278852709
1201	96-97	0.3982235390869562
1201	98-99	0.45251428644061065
1201	100-101	0.4615984983450119
1202	1	0.18043895128810306
1202	2	0.17205938668460163
1202	3	0.1746011728267831
1202	4	0.12573502966294114
1202	5	0.12034281447667183
1202	6	0.13042505872802934
1202	7	0.10958651605223224
1202	8	0.12262442309565813
1202	9	0.1462013638430335
1202	10-11	0.13685134538884114
1202	12-13	0.16529483695701686
1202	14-15	0.2355405038484477
1202	16-17	0.23751266522733516
1202	18-19	0.23434377850060883
1202	20-21	0.24825211366066924
1202	22-23	0.2513317469723404
1202	24-25	0.25237893221662944
1202	26-27	0.24552753644412917
1202	28-29	0.2814827822781325
1202	30-31	0.28400231353669625
1202	32-33	0.2889961522387594
1202	34-35	0.27961658543743084
1202	36-37	0.2983605881876201
1202	38-39	0.3398198246749331
1202	40-41	0.292022769154471
1202	42-43	0.27411681216567985
1202	44-45	0.2796119119011351
1202	46-47	0.2842186940160403
1202	48-49	0.3004486704276772
1202	50-51	0.2828094604208218
1202	52-53	0.2898437440606898
1202	54-55	0.3040162536423665
1202	56-57	0.281428786666865
1202	58-59	0.29273877400354564
1202	60-61	0.270654098846002
1202	62-63	0.2959142541861013
1202	64-65	0.30196429764558275
1202	66-67	0.29273076348331983
1202	68-69	0.2779349021153479
1202	70-71	0.2969270739755956
1202	72-73	0.31214533861700744
1202	74-75	0.3393071459574699
1202	76-77	0.330828332963506
1202	78-79	0.2990183557551589
1202	80-81	0.3016796375424846
1202	82-83	0.2912603288648157
1202	84-85	0.2811589588014911
1202	86-87	0.3207501481166233
1202	88-89	0.3261421087464882
1202	90-91	0.3346342147107677
1202	92-93	0.32848538961513896
1202	94-95	0.35513088889680944
1202	96-97	0.37596297076172647
1202	98-99	0.39871227728998093
1202	100-101	0.42637069275155426
1203	1	0.15320899861831094
1203	2	0.14743159181026044
1203	3	0.1381922388010608
1203	4	0.10957601257349125
1203	5	0.08372616010171186
1203	6	0.1069007881525792
1203	7	0.11050158171241975
1203	8	0.11992639563580809
1203	9	0.13732183597844738
1203	10-11	0.16223126041052183
1203	12-13	0.15661123706148317
1203	14-15	0.22297382320520853
1203	16-17	0.22509135536332536
1203	18-19	0.23708755458027753
1203	20-21	0.2408854173293662
1203	22-23	0.23350886865428322
1203	24-25	0.25112641630998667
1203	26-27	0.2674160895036053
1203	28-29	0.30188520467167024
1203	30-31	0.3010839728894297
1203	32-33	0.31042071264650417
1203	34-35	0.31956014250346243
1203	36-37	0.328997515292059
1203	38-39	0.3390048501477452
1203	40-41	0.3540511111008584
1203	42-43	0.3530275442275652
1203	44-45	0.35615535865463954
1203	46-47	0.36378284067411215
1203	48-49	0.3761621219421514
1203	50-51	0.3895491205078443
1203	52-53	0.4186531632337136
1203	54-55	0.37615715758617796
1203	56-57	0.38204215709724565
1203	58-59	0.371877564316776
1203	60-61	0.3957174204295981
1203	62-63	0.39079057800231
1203	64-65	0.40425738284098145
1203	66-67	0.41237361006704276
1203	68-69	0.43608938449366974
1203	70-71	0.4027898222015196
1203	72-73	0.4235270499297741
1203	74-75	0.4063956667800568
1203	76-77	0.38007996273674394
1203	78-79	0.37887511486943737
1203	80-81	0.36148957630306455
1203	82-83	0.35870989214284776
1203	84-85	0.36591458032467017
1203	86-87	0.36821710838366783
1203	88-89	0.36984332399453024
1203	90-91	0.3665075792584034
1203	92-93	0.397879465412565
1203	94-95	0.3659120285005386
1203	96-97	0.3816838536254821
1203	98-99	0.4231865283987446
1203	100-101	0.441950231565329
1204	1	0.05129549843458392
1204	2	0.06574629535547416
1204	3	0.04081623565180337
1204	4	0.03499315628796751
1204	5	0.038312623006170554
1204	6	0.05334359162230129
1204	7	0.048124028163179844
1204	8	0.05752787783583102
1204	9	0.062047973916783405
1204	10-11	0.05661161168337969
1204	12-13	0.029443741828757197
1204	14-15	0.05511914774410087
1204	16-17	0.06220013357394549
1204	18-19	0.09612213501070954
1204	20-21	0.07953525992109434
1204	22-23	0.07072733435646228
1204	24-25	0.09471657459812377
1204	26-27	0.08176983625514822
1204	28-29	0.10103954798869097
1204	30-31	0.09726793009196655
1204	32-33	0.12146675992657663
1204	34-35	0.08633285424968307
1204	36-37	0.14064539142552945
1204	38-39	0.13002680800049404
1204	40-41	0.11570416932870842
1204	42-43	0.14049748885518198
1204	44-45	0.136403455476092
1204	46-47	0.11520156555931038
1204	48-49	0.09725755393076696
1204	50-51	0.12051252882667285
1204	52-53	0.09367774230689463
1204	54-55	0.10622201332034109
1204	56-57	0.12363153134775473
1204	58-59	0.14605416768929302
1204	60-61	0.16973537856205922
1204	62-63	0.13057529117797628
1204	64-65	0.10542533797737974
1204	66-67	0.06786148643434586
1204	68-69	0.10808447866475746
1204	70-71	0.1349630781937634
1204	72-73	0.12884591598846384
1204	74-75	0.15153370515064069
1204	76-77	0.17054343941229888
1204	78-79	0.11887576275132261
1204	80-81	0.10379650424968645
1204	82-83	0.12683426483371818
1204	84-85	0.09271135849400736
1204	86-87	0.060522898097005395
1204	88-89	0.05836014687716329
1204	90-91	0.09724943666060426
1204	92-93	0.11964452132761494
1204	94-95	0.11775393946635404
1204	96-97	0.12605527470682176
1204	98-99	0.1369851250494989
1204	100-101	0.10818392155126588
1205	1	0.05077991077784105
1205	2	0.06863167743960474
1205	3	0.055043401683967375
1205	4	0.06542150877891117
1205	5	0.050798325239988174
1205	6	0.061662488572373775
1205	7	0.057892182482937926
1205	8	0.048867027493493254
1205	9	0.07382065250416758
1205	10-11	0.07781759582894665
1205	12-13	0.07349263158108954
1205	14-15	0.1229680799205326
1205	16-17	0.10847741377970266
1205	18-19	0.13416232578531861
1205	20-21	0.1407163240289151
1205	22-23	0.1527998681257685
1205	24-25	0.1461104109988014
1205	26-27	0.14989581993127388
1205	28-29	0.12360032458835235
1205	30-31	0.1325264144000471
1205	32-33	0.17347202419759356
1205	34-35	0.1633870194199929
1205	36-37	0.16510519310089933
1205	38-39	0.19306342890290296
1205	40-41	0.17220094155312893
1205	42-43	0.18789271122698636
1205	44-45	0.19071521726470309
1205	46-47	0.16978603589866026
1205	48-49	0.1807888921004306
1205	50-51	0.20356835211398305
1205	52-53	0.19849975417993448
1205	54-55	0.222135259341961
1205	56-57	0.2221680674535662
1205	58-59	0.25659837457651946
1205	60-61	0.23737831863967074
1205	62-63	0.23997405986396814
1205	64-65	0.26245507758227404
1205	66-67	0.21363202370184098
1205	68-69	0.2634509651518755
1205	70-71	0.27833763162048086
1205	72-73	0.31780062982998913
1205	74-75	0.29824327759849467
1205	76-77	0.2863011834464828
1205	78-79	0.2903961639960144
1205	80-81	0.26733289678410443
1205	82-83	0.24764633521265011
1205	84-85	0.27458164724974665
1205	86-87	0.3091328487395728
1205	88-89	0.28990936840310866
1205	90-91	0.3048835699490766
1205	92-93	0.314783776566685
1205	94-95	0.3226253106503876
1205	96-97	0.32464391858045616
1205	98-99	0.3280821219500112
1205	100-101	0.3665143432237983
1206	1	0.008428957595164377
1206	2	0.027391871389284006
1206	3	0.043067423541387484
1206	4	0.027769905387287963
1206	5	0.03823756491006236
1206	6	0.03610652951521587
1206	7	0.005073109847373303
1206	8	0.039897306148915845
1206	9	0.0575919305319772
1206	10-11	0.02911219693844913
1206	12-13	0.05778596694056404
1206	14-15	0.08107268052457783
1206	16-17	0.08163805617942188
1206	18-19	0.10185850311268041
1206	20-21	0.09996647030992278
1206	22-23	0.10975519517727861
1206	24-25	0.09697922358339639
1206	26-27	0.0822451356203544
1206	28-29	0.11199535552515272
1206	30-31	0.10335224018331246
1206	32-33	0.08175479493460358
1206	34-35	0.1239879794321368
1206	36-37	0.13674074109036383
1206	38-39	0.11253983041675042
1206	40-41	0.12513330552523882
1206	42-43	0.11489205576561545
1206	44-45	0.10437932375419479
1206	46-47	0.12915355049156574
1206	48-49	0.10006672071391876
1206	50-51	0.09436322111972828
1206	52-53	0.13029369013385406
1206	54-55	0.1434426973252485
1206	56-57	0.17570514838105566
1206	58-59	0.1398134361860528
1206	60-61	0.14006827988766446
1206	62-63	0.13997397835728975
1206	64-65	0.15484433190614766
1206	66-67	0.12947180847000084
1206	68-69	0.11751901710191959
1206	70-71	0.13648224849845292
1206	72-73	0.16618346782476578
1206	74-75	0.13123848551018824
1206	76-77	0.10708742072551303
1206	78-79	0.12405540454185626
1206	80-81	0.09348015067985926
1206	82-83	0.11391163954632333
1206	84-85	0.14133442456463285
1206	86-87	0.16081885716157274
1206	88-89	0.1684064573919457
1206	90-91	0.15159552937324605
1206	92-93	0.15203752999770614
1206	94-95	0.1599783852036225
1206	96-97	0.17825384076676443
1206	98-99	0.19450333861026792
1206	100-101	0.22325892096922928
1207	1	-0.002823722920673788
1207	2	0.005568473653816852
1207	3	0.02327118442520515
1207	4	0.015352777060392953
1207	5	0.04122066261826518
1207	6	0.03781637403324822
1207	7	0.046259300530181235
1207	8	0.06396937091597721
1207	9	0.07677570625536134
1207	10-11	0.07227121114036095
1207	12-13	0.07861186713216028
1207	14-15	0.07529343957797607
1207	16-17	0.08053407382504219
1207	18-19	0.06264196826016644
1207	20-21	0.08031387439075388
1207	22-23	0.09779099903661859
1207	24-25	0.08762560855250001
1207	26-27	0.07972574384508135
1207	28-29	0.0704718059848446
1207	30-31	0.06572351169167234
1207	32-33	0.005146358002555473
1207	34-35	0.07228040276415015
1207	36-37	0.08217641025653677
1207	38-39	0.08115013186801434
1207	40-41	0.1205902146181117
1207	42-43	0.08464886396288307
1207	44-45	0.0710131270016987
1207	46-47	0.09343779755861448
1207	48-49	0.06623188427300164
1207	50-51	0.08991134679219925
1207	52-53	0.08827796724899883
1207	54-55	0.09725247836633599
1207	56-57	0.13720458419446402
1207	58-59	0.173540423770298
1207	60-61	0.15907992209282185
1207	62-63	0.15450998551335715
1207	64-65	0.15516409009587306
1207	66-67	0.1258152187714856
1207	68-69	0.1522285208084071
1207	70-71	0.16879394603544995
1207	72-73	0.17781412650363393
1207	74-75	0.150109631061504
1207	76-77	0.13891038420442214
1207	78-79	0.11771896819685423
1207	80-81	0.13460397429253135
1207	82-83	0.11968632837497495
1207	84-85	0.13085038589614584
1207	86-87	0.20553244853313402
1207	88-89	0.19146959140199016
1207	90-91	0.17250651425524666
1207	92-93	0.1680224144742084
1207	94-95	0.17655684364930124
1207	96-97	0.15871733395741927
1207	98-99	0.15956811902803736
1207	100-101	0.22455156471829696
1208	1	0.01300900183923659
1208	2	-0.0194635255295168
1208	3	0.004083453265458559
1208	4	0.02783245856054606
1208	5	0.02080793204746101
1208	6	0.02382114838992777
1208	7	0.020756147727212237
1208	8	0.005033942519546031
1208	9	0.024832982830389483
1208	10-11	0.017970756477112104
1208	12-13	0.03728482369965036
1208	14-15	0.04341204464915904
1208	16-17	0.02907330129016117
1208	18-19	0.022319070979513356
1208	20-21	-0.002790753123051104
1208	22-23	-5.819504635695694E-4
1208	24-25	0.023432891016945234
1208	26-27	0.05927571361272044
1208	28-29	0.027996325604462413
1208	30-31	0.02988563866591676
1208	32-33	0.008307348255698344
1208	34-35	0.02730550970342449
1208	36-37	0.07215462493110181
1208	38-39	0.04429291468552066
1208	40-41	0.06091404787084542
1208	42-43	0.03272187960862283
1208	44-45	0.017439229471271744
1208	46-47	0.01497514504358577
1208	48-49	0.0322407651102381
1208	50-51	0.031124550824337405
1208	52-53	-0.015160682259121927
1208	54-55	-0.01919882952647356
1208	56-57	0.027462609465260357
1208	58-59	0.05333086286024269
1208	60-61	0.03030797620269965
1208	62-63	0.03529146479814216
1208	64-65	0.03679010083263279
1208	66-67	0.06003029098565804
1208	68-69	0.041774671591461754
1208	70-71	0.03648663647738459
1208	72-73	0.051575960715247504
1208	74-75	0.06063507714919325
1208	76-77	0.0553590775317474
1208	78-79	0.05531868027442499
1208	80-81	0.030188090809431856
1208	82-83	0.07598386318793615
1208	84-85	0.07044958864210571
1208	86-87	0.05745313211684788
1208	88-89	0.0772775827165404
1208	90-91	0.09831731097388996
1208	92-93	0.06894679219996647
1208	94-95	0.09751147235257207
1208	96-97	0.09311985723677907
1208	98-99	0.09368993456630648
1208	100-101	0.13920137861005344
1209	1	-0.09311545427026147
1209	2	-0.08601040150132633
1209	3	-0.06710089901964267
1209	4	-0.03704381569335169
1209	5	-0.04161917343683541
1209	6	-0.05074608500196831
1209	7	-0.0526533863847547
1209	8	-0.037879072847729844
1209	9	-0.04757646937553517
1209	10-11	-0.03671648044941378
1209	12-13	-0.03038979456145796
1209	14-15	-0.0647341077005521
1209	16-17	-0.06360643713390601
1209	18-19	-0.0798741517549928
1209	20-21	-0.11044409237614161
1209	22-23	-0.10459367785209395
1209	24-25	-0.09743135273808434
1209	26-27	-0.05544551887696514
1209	28-29	-0.027114079436238114
1209	30-31	-0.033976388500448707
1209	32-33	-0.04588228639411085
1209	34-35	-0.09649418088569206
1209	36-37	-0.09046657082063803
1209	38-39	-0.07750119997729854
1209	40-41	-0.09905989625875833
1209	42-43	-0.0741570856190279
1209	44-45	-0.12218002502886094
1209	46-47	-0.11868912268899123
1209	48-49	-0.1035805415479274
1209	50-51	-0.11049874734607812
1209	52-53	-0.13882956517484502
1209	54-55	-0.14603933740003328
1209	56-57	-0.14932547750672143
1209	58-59	-0.12201440343192616
1209	60-61	-0.13845950207772262
1209	62-63	-0.14595392895817838
1209	64-65	-0.16798447849203058
1209	66-67	-0.1407082256026726
1209	68-69	-0.11907525831802701
1209	70-71	-0.1058143826412703
1209	72-73	-0.0493375404179659
1209	74-75	-0.0418884380431237
1209	76-77	-0.03684330123213897
1209	78-79	-0.05984983671969957
1209	80-81	-0.09708808595439677
1209	82-83	-0.08293773987628583
1209	84-85	-0.07853444408067389
1209	86-87	-0.09667073231761236
1209	88-89	-0.08951171388824974
1209	90-91	-0.05936655406374314
1209	92-93	-0.08633379626705562
1209	94-95	-0.09465367899013444
1209	96-97	-0.07701537816767967
1209	98-99	-0.06684954884614314
1209	100-101	-0.05008213990598165
1210	1	-0.1372852591196434
1210	2	-0.10630452764200982
1210	3	-0.0879316798759433
1210	4	-0.040971329505666176
1210	5	-0.06614260705998731
1210	6	-0.06129632338689106
1210	7	-0.08261450794692848
1210	8	-0.06083209177618443
1210	9	-0.07007764787083204
1210	10-11	-0.0840510734569122
1210	12-13	-0.08925213648346642
1210	14-15	-0.09353904684835612
1210	16-17	-0.098176347995107
1210	18-19	-0.13903959561409351
1210	20-21	-0.13553554294816195
1210	22-23	-0.11405984525515578
1210	24-25	-0.10125459104361312
1210	26-27	-0.09070486229938979
1210	28-29	-0.09757354459380707
1210	30-31	-0.08167843129624686
1210	32-33	-0.12545003529220367
1210	34-35	-0.09115916037595184
1210	36-37	-0.0969901535996911
1210	38-39	-0.06779257094211744
1210	40-41	-0.08681591474729089
1210	42-43	-0.10892955786588487
1210	44-45	-0.10760166899799373
1210	46-47	-0.08400853989453338
1210	48-49	-0.12612652824066828
1210	50-51	-0.05485459299179496
1210	52-53	-0.11394949031030421
1210	54-55	-0.11448192651311473
1210	56-57	-0.10096984819848842
1210	58-59	-0.06727217755156545
1210	60-61	-0.08706164598208233
1210	62-63	-0.1304674145063629
1210	64-65	-0.036332499191516376
1210	66-67	-0.07382202704395269
1210	68-69	-0.09279079158533676
1210	70-71	-0.09597019837341492
1210	72-73	-0.07797958375378045
1210	74-75	-0.06378264474067663
1210	76-77	-0.06020184544989604
1210	78-79	-0.0637968790486596
1210	80-81	-0.08306959880881237
1210	82-83	-0.06694767943161395
1210	84-85	-0.0345429312959169
1210	86-87	-0.04147945255788699
1210	88-89	-0.013986271008739948
1210	90-91	-0.06453846131784502
1210	92-93	-0.04434406836086424
1210	94-95	-0.044552193997596135
1210	96-97	-0.06905472635273213
1210	98-99	-0.043881548161145645
1210	100-101	-0.04123874835367758
1211	1	-0.13390534047854885
1211	2	-0.1371172277421806
1211	3	-0.10823279932328944
1211	4	-0.06642883572799008
1211	5	-0.060965971793713436
1211	6	-0.066238777365065
1211	7	-0.052665854245141475
1211	8	-0.0631386126159299
1211	9	-0.09869712981764422
1211	10-11	-0.051536208187400234
1211	12-13	-0.09495652815795097
1211	14-15	-0.13385013013655112
1211	16-17	-0.1291557425023413
1211	18-19	-0.12220809043425618
1211	20-21	-0.14940840675986777
1211	22-23	-0.1115185438496411
1211	24-25	-0.1294996271211204
